,n,die,end,kind,start
8,336,3,44,L,33
9,336,3,26,S,44
10,336,1,27,B,26
11,336,3,30,B,27
12,336,3,33,B,30
13,336,6,39,B,33
14,336,6,45,B,39
15,336,6,67,L,45
16,336,6,73,B,67
17,336,3,76,B,73
18,336,5,81,B,76
19,336,2,83,B,81
20,336,4,24,S,83
21,336,5,29,B,24
22,336,1,30,B,29
23,336,4,34,B,30
24,336,4,38,B,34
25,336,2,40,B,38
26,336,4,44,B,40
27,336,6,50,B,44
28,336,5,55,B,50
29,336,1,53,S,55
30,336,1,54,B,53
31,336,4,58,B,54
32,336,4,19,S,58
33,336,1,20,B,19
34,336,4,24,B,20
35,336,2,26,B,24
36,336,2,84,L,26
37,336,3,24,S,84
38,336,5,29,B,24
39,336,6,35,B,29
40,336,1,44,L,35
41,336,6,50,B,44
42,336,3,53,B,50
43,336,5,58,B,53
44,336,5,63,B,58
45,336,3,66,B,63
46,336,2,68,B,66
47,336,6,74,B,68
48,336,4,78,B,74
49,336,4,82,B,78
50,336,3,85,B,82
51,336,6,91,B,85
52,336,6,97,B,91
53,336,3,100,B,97
0,337,5,5,B,0
1,337,3,8,B,5
2,337,6,14,B,8
3,337,5,19,B,14
4,337,5,24,B,19
5,337,5,29,B,24
6,337,4,33,B,29
7,337,5,38,B,33
8,337,3,41,B,38
9,337,2,43,B,41
10,337,6,11,S,43
11,337,4,15,B,11
12,337,2,17,B,15
13,337,6,23,B,17
14,337,6,29,B,23
15,337,1,30,B,29
16,337,5,35,B,30
17,337,3,38,B,35
18,337,1,39,B,38
19,337,6,45,B,39
20,337,6,67,L,45
21,337,4,81,L,67
22,337,5,86,B,81
23,337,5,91,B,86
24,337,2,73,S,91
25,337,1,74,B,73
26,337,5,79,B,74
27,337,3,82,B,79
28,337,6,88,B,82
29,337,3,91,B,88
30,337,2,73,S,91
31,337,1,74,B,73
32,337,2,76,B,74
33,337,4,100,L,76
0,338,6,6,B,0
1,338,3,31,L,6
2,338,5,44,L,31
3,338,4,48,B,44
4,338,6,54,B,48
5,338,5,59,B,54
6,338,2,61,B,59
7,338,2,63,B,61
8,338,3,66,B,63
9,338,3,69,B,66
10,338,5,74,B,69
11,338,1,75,B,74
12,338,1,76,B,75
13,338,3,79,B,76
14,338,3,82,B,79
15,338,2,84,B,82
16,338,6,90,B,84
17,338,6,96,B,90
18,338,5,100,B,96
0,339,3,3,B,0
1,339,6,31,L,3
2,339,3,34,B,31
3,339,3,37,B,34
4,339,2,39,B,37
5,339,4,43,B,39
6,339,5,48,B,43
7,339,2,50,B,48
8,339,3,53,B,50
9,339,2,55,B,53
10,339,2,57,B,55
11,339,1,58,B,57
12,339,1,59,B,58
13,339,1,60,B,59
14,339,1,61,B,60
15,339,5,66,B,61
16,339,1,67,B,66
17,339,6,73,B,67
18,339,4,77,B,73
19,339,3,100,L,77
0,340,5,5,B,0
1,340,4,31,L,5
2,340,5,44,L,31
3,340,6,50,B,44
4,340,2,52,B,50
5,340,1,53,B,52
6,340,6,59,B,53
7,340,5,60,S,59
8,340,1,61,B,60
9,340,1,19,S,61
10,340,2,42,L,19
11,340,4,46,B,42
12,340,3,11,S,46
13,340,6,17,B,11
14,340,6,23,B,17
15,340,5,84,L,23
16,340,1,85,B,84
17,340,1,86,B,85
18,340,3,89,B,86
19,340,3,92,B,89
20,340,4,96,B,92
21,340,3,99,B,96
22,340,4,100,B,99
0,341,3,3,B,0
1,341,4,7,B,3
2,341,2,31,L,7
3,341,3,34,B,31
4,341,4,38,B,34
5,341,6,44,B,38
6,341,5,11,S,44
7,341,6,17,B,11
8,341,1,18,B,17
9,341,1,19,B,18
10,341,6,25,B,19
11,341,3,84,L,25
12,341,5,89,B,84
13,341,6,75,S,89
14,341,6,81,B,75
15,341,2,83,B,81
16,341,3,86,B,83
17,341,4,90,B,86
18,341,3,73,S,90
19,341,4,77,B,73
20,341,2,79,B,77
21,341,1,100,L,79
0,342,3,3,B,0
1,342,2,5,B,3
2,342,6,11,B,5
3,342,2,13,B,11
4,342,3,6,S,13
5,342,1,7,B,6
6,342,3,10,B,7
7,342,5,15,B,10
8,342,2,17,B,15
9,342,4,42,L,17
10,342,5,26,S,42
11,342,1,27,B,26
12,342,6,33,B,27
13,342,6,39,B,33
14,342,3,42,B,39
15,342,1,43,B,42
16,342,5,48,B,43
17,342,5,53,B,48
18,342,3,53,S,53
19,342,1,54,B,53
20,342,1,55,B,54
21,342,2,57,B,55
22,342,5,19,S,57
23,342,2,42,L,19
24,342,2,44,B,42
25,342,2,46,B,44
26,342,5,67,L,46
27,342,3,70,B,67
28,342,1,81,L,70
29,342,6,24,S,81
30,342,5,29,B,24
31,342,2,31,B,29
32,342,6,37,B,31
33,342,4,41,B,37
34,342,6,26,S,41
35,342,4,30,B,26
36,342,6,44,L,30
37,342,6,50,B,44
38,342,5,55,B,50
39,342,6,61,B,55
40,342,5,66,B,61
41,342,2,68,B,66
42,342,3,81,L,68
43,342,2,83,B,81
44,342,5,88,B,83
45,342,2,90,B,88
46,342,1,91,B,90
47,342,4,75,S,91
48,342,4,79,B,75
49,342,2,81,B,79
50,342,2,83,B,81
51,342,3,86,B,83
52,342,5,91,B,86
53,342,3,94,B,91
54,342,6,100,B,94
0,343,1,38,L,0
1,343,5,43,B,38
2,343,1,44,B,43
3,343,6,50,B,44
4,343,6,53,S,50
5,343,3,53,S,53
6,343,6,59,B,53
7,343,5,60,S,59
8,343,3,63,B,60
9,343,3,66,B,63
10,343,1,67,B,66
11,343,1,68,B,67
12,343,6,74,B,68
13,343,5,79,B,74
14,343,1,100,L,79
0,344,3,3,B,0
1,344,6,31,L,3
2,344,6,37,B,31
3,344,3,40,B,37
4,344,5,45,B,40
5,344,1,46,B,45
6,344,1,26,S,46
7,344,4,30,B,26
8,344,6,44,L,30
9,344,5,11,S,44
10,344,5,6,S,11
11,344,5,11,B,6
12,344,6,17,B,11
13,344,5,22,B,17
14,344,2,24,B,22
15,344,6,30,B,24
16,344,4,34,B,30
17,344,3,37,B,34
18,344,2,39,B,37
19,344,5,44,B,39
20,344,5,11,S,44
21,344,2,13,B,11
22,344,2,15,B,13
23,344,3,18,B,15
24,344,2,20,B,18
25,344,1,42,L,20
26,344,6,48,B,42
27,344,5,53,B,48
28,344,5,58,B,53
29,344,5,63,B,58
30,344,5,68,B,63
31,344,5,73,B,68
32,344,5,78,B,73
33,344,4,82,B,78
34,344,6,88,B,82
35,344,2,90,B,88
36,344,5,75,S,90
37,344,3,78,B,75
38,344,4,82,B,78
39,344,5,24,S,82
40,344,4,84,L,24
41,344,1,85,B,84
42,344,5,90,B,85
43,344,6,96,B,90
44,344,2,78,S,96
45,344,2,100,L,78
0,345,3,3,B,0
1,345,5,8,B,3
2,345,4,12,B,8
3,345,6,18,B,12
4,345,6,24,B,18
5,345,6,30,B,24
6,345,2,32,B,30
7,345,2,34,B,32
8,345,6,40,B,34
9,345,1,41,B,40
10,345,6,26,S,41
11,345,4,30,B,26
12,345,4,34,B,30
13,345,4,38,B,34
14,345,3,41,B,38
15,345,1,42,B,41
16,345,4,46,B,42
17,345,2,48,B,46
18,345,5,53,B,48
19,345,2,55,B,53
20,345,4,59,B,55
21,345,2,61,B,59
22,345,3,60,S,61
23,345,6,66,B,60
24,345,4,70,B,66
25,345,2,72,B,70
26,345,2,74,B,72
27,345,3,77,B,74
28,345,5,82,B,77
29,345,3,85,B,82
30,345,4,89,B,85
31,345,5,94,B,89
32,345,2,96,B,94
33,345,5,100,B,96
0,346,5,5,B,0
1,346,3,8,B,5
2,346,1,31,L,8
3,346,1,32,B,31
4,346,6,38,B,32
5,346,5,43,B,38
6,346,3,46,B,43
7,346,2,48,B,46
8,346,1,11,S,48
9,346,6,17,B,11
10,346,5,22,B,17
11,346,6,84,L,22
12,346,4,88,B,84
13,346,5,73,S,88
14,346,5,78,B,73
15,346,5,83,B,78
16,346,2,85,B,83
17,346,1,86,B,85
18,346,2,88,B,86
19,346,5,73,S,88
20,346,6,79,B,73
21,346,1,100,L,79
0,347,1,38,L,0
1,347,2,40,B,38
2,347,5,45,B,40
3,347,5,50,B,45
4,347,1,67,L,50
5,347,5,72,B,67
6,347,6,78,B,72
7,347,3,81,B,78
8,347,1,82,B,81
9,347,2,84,B,82
10,347,4,88,B,84
11,347,2,90,B,88
12,347,2,92,B,90
13,347,6,78,S,92
14,347,2,100,L,78
0,348,1,38,L,0
1,348,5,43,B,38
2,348,1,44,B,43
3,348,4,48,B,44
4,348,3,67,L,48
5,348,5,72,B,67
6,348,4,76,B,72
7,348,2,78,B,76
8,348,3,81,B,78
9,348,5,86,B,81
10,348,4,90,B,86
11,348,1,91,B,90
12,348,6,97,B,91
13,348,6,100,B,97
0,349,2,2,B,0
1,349,3,5,B,2
2,349,6,11,B,5
3,349,6,17,B,11
4,349,3,20,B,17
5,349,3,23,B,20
6,349,1,24,B,23
7,349,5,29,B,24
8,349,6,35,B,29
9,349,6,41,B,35
10,349,1,42,B,41
11,349,6,48,B,42
12,349,4,52,B,48
13,349,6,58,B,52
14,349,3,61,B,58
15,349,4,65,B,61
16,349,2,67,B,65
17,349,3,70,B,67
18,349,6,76,B,70
19,349,5,81,B,76
20,349,2,83,B,81
21,349,5,88,B,83
22,349,6,94,B,88
23,349,2,96,B,94
24,349,3,99,B,96
25,349,1,100,B,99
0,350,5,5,B,0
1,350,1,6,B,5
2,350,1,7,B,6
3,350,2,31,L,7
4,350,3,34,B,31
5,350,5,39,B,34
6,350,3,42,B,39
7,350,3,45,B,42
8,350,2,26,S,45
9,350,3,29,B,26
10,350,5,34,B,29
11,350,6,40,B,34
12,350,2,42,B,40
13,350,1,43,B,42
14,350,6,11,S,43
15,350,4,15,B,11
16,350,2,17,B,15
17,350,6,23,B,17
18,350,3,26,B,23
19,350,5,31,B,26
20,350,1,32,B,31
21,350,4,44,L,32
22,350,6,50,B,44
23,350,4,54,B,50
24,350,1,55,B,54
25,350,1,53,S,55
26,350,4,57,B,53
27,350,3,60,B,57
28,350,6,66,B,60
29,350,5,81,L,66
30,350,4,85,B,81
31,350,6,91,B,85
32,350,5,96,B,91
33,350,6,100,B,96
0,351,6,6,B,0
1,351,4,10,B,6
2,351,6,6,S,10
3,351,2,8,B,6
4,351,6,14,B,8
5,351,3,17,B,14
6,351,6,23,B,17
7,351,4,27,B,23
8,351,3,30,B,27
9,351,5,35,B,30
10,351,1,44,L,35
11,351,3,26,S,44
12,351,2,84,L,26
13,351,5,89,B,84
14,351,1,90,B,89
15,351,3,73,S,90
16,351,6,79,B,73
17,351,5,84,B,79
18,351,1,85,B,84
19,351,6,91,B,85
20,351,3,94,B,91
21,351,1,75,S,94
22,351,4,79,B,75
23,351,2,81,B,79
24,351,4,85,B,81
25,351,6,91,B,85
26,351,4,75,S,91
27,351,2,77,B,75
28,351,6,83,B,77
29,351,4,24,S,83
30,351,6,30,B,24
31,351,3,33,B,30
32,351,2,35,B,33
33,351,2,37,B,35
34,351,4,41,B,37
35,351,3,44,B,41
36,351,1,45,B,44
37,351,1,46,B,45
38,351,1,26,S,46
39,351,2,84,L,26
40,351,5,89,B,84
41,351,1,90,B,89
42,351,1,91,B,90
43,351,4,75,S,91
44,351,3,78,B,75
45,351,6,84,B,78
46,351,4,88,B,84
47,351,1,89,B,88
48,351,5,94,B,89
49,351,4,78,S,94
50,351,6,84,B,78
51,351,3,24,S,84
52,351,6,30,B,24
53,351,3,33,B,30
54,351,6,39,B,33
55,351,4,43,B,39
56,351,6,11,S,43
57,351,3,14,B,11
58,351,2,6,S,14
59,351,5,11,B,6
60,351,3,14,B,11
61,351,5,19,B,14
62,351,2,42,L,19
63,351,2,44,B,42
64,351,5,11,S,44
65,351,3,14,B,11
66,351,3,17,B,14
67,351,6,23,B,17
68,351,4,27,B,23
69,351,4,31,B,27
70,351,4,35,B,31
71,351,5,40,B,35
72,351,3,43,B,40
73,351,6,11,S,43
74,351,5,6,S,11
75,351,5,11,B,6
76,351,3,14,B,11
77,351,3,17,B,14
78,351,3,20,B,17
79,351,2,22,B,20
80,351,4,26,B,22
81,351,2,84,L,26
82,351,1,85,B,84
83,351,3,88,B,85
84,351,2,90,B,88
85,351,2,92,B,90
86,351,5,97,B,92
87,351,1,78,S,97
88,351,5,83,B,78
89,351,2,85,B,83
90,351,6,91,B,85
91,351,1,92,B,91
92,351,2,94,B,92
93,351,5,99,B,94
94,351,2,100,B,99
0,352,4,14,L,0
1,352,3,17,B,14
2,352,4,42,L,17
3,352,6,48,B,42
4,352,6,54,B,48
5,352,5,59,B,54
6,352,2,61,B,59
7,352,2,63,B,61
8,352,2,65,B,63
9,352,2,67,B,65
10,352,3,70,B,67
11,352,3,73,B,70
12,352,1,74,B,73
13,352,5,79,B,74
14,352,4,83,B,79
15,352,5,88,B,83
16,352,5,73,S,88
17,352,4,77,B,73
18,352,4,81,B,77
19,352,3,84,B,81
20,352,3,24,S,84
21,352,5,29,B,24
22,352,1,30,B,29
23,352,4,34,B,30
24,352,4,38,B,34
25,352,2,40,B,38
26,352,2,42,B,40
27,352,2,44,B,42
28,352,5,11,S,44
29,352,5,6,S,11
30,352,6,12,B,6
31,352,6,18,B,12
32,352,5,23,B,18
33,352,2,25,B,23
34,352,2,27,B,25
35,352,1,84,L,27
36,352,1,85,B,84
37,352,1,86,B,85
38,352,5,91,B,86
39,352,5,96,B,91
40,352,1,97,B,96
41,352,3,100,B,97
0,353,1,38,L,0
1,353,6,44,B,38
2,353,6,50,B,44
3,353,3,53,B,50
4,353,6,59,B,53
5,353,1,60,B,59
6,353,2,19,S,60
7,353,5,24,B,19
8,353,5,29,B,24
9,353,2,31,B,29
10,353,1,32,B,31
11,353,3,35,B,32
12,353,2,37,B,35
13,353,1,38,B,37
14,353,4,42,B,38
15,353,4,46,B,42
16,353,1,26,S,46
17,353,4,30,B,26
18,353,3,33,B,30
19,353,5,38,B,33
20,353,2,40,B,38
21,353,6,46,B,40
22,353,2,48,B,46
23,353,3,67,L,48
24,353,3,70,B,67
25,353,2,72,B,70
26,353,1,73,B,72
27,353,5,78,B,73
28,353,3,81,B,78
29,353,2,83,B,81
30,353,2,85,B,83
31,353,5,90,B,85
32,353,1,91,B,90
33,353,2,73,S,91
34,353,4,77,B,73
35,353,6,83,B,77
36,353,3,86,B,83
37,353,5,91,B,86
38,353,1,92,B,91
39,353,5,97,B,92
40,353,5,100,B,97
0,354,6,6,B,0
1,354,6,12,B,6
2,354,1,13,B,12
3,354,6,19,B,13
4,354,3,22,B,19
5,354,5,27,B,22
6,354,3,30,B,27
7,354,4,34,B,30
8,354,6,40,B,34
9,354,2,42,B,40
10,354,3,45,B,42
11,354,5,50,B,45
12,354,5,55,B,50
13,354,6,61,B,55
14,354,1,19,S,61
15,354,4,23,B,19
16,354,6,29,B,23
17,354,5,34,B,29
18,354,6,40,B,34
19,354,4,44,B,40
20,354,3,26,S,44
21,354,4,30,B,26
22,354,3,33,B,30
23,354,4,37,B,33
24,354,1,38,B,37
25,354,5,43,B,38
26,354,2,45,B,43
27,354,5,50,B,45
28,354,1,67,L,50
29,354,2,69,B,67
30,354,6,75,B,69
31,354,4,79,B,75
32,354,3,82,B,79
33,354,6,88,B,82
34,354,4,92,B,88
35,354,2,94,B,92
36,354,1,75,S,94
37,354,5,100,L,75
0,355,4,14,L,0
1,355,2,6,S,14
2,355,1,7,B,6
3,355,3,10,B,7
4,355,4,14,B,10
5,355,3,17,B,14
6,355,2,19,B,17
7,355,1,20,B,19
8,355,1,42,L,20
9,355,5,26,S,42
10,355,4,30,B,26
11,355,6,44,L,30
12,355,6,50,B,44
13,355,5,55,B,50
14,355,3,58,B,55
15,355,6,60,S,58
16,355,2,19,S,60
17,355,4,23,B,19
18,355,1,24,B,23
19,355,4,84,L,24
20,355,5,89,B,84
21,355,1,90,B,89
22,355,2,92,B,90
23,355,4,96,B,92
24,355,4,100,B,96
0,356,5,5,B,0
1,356,2,7,B,5
2,356,6,13,B,7
3,356,4,17,B,13
4,356,1,18,B,17
5,356,6,24,B,18
6,356,2,26,B,24
7,356,3,29,B,26
8,356,5,34,B,29
9,356,5,39,B,34
10,356,4,43,B,39
11,356,2,45,B,43
12,356,2,26,S,45
13,356,5,31,B,26
14,356,4,35,B,31
15,356,3,38,B,35
16,356,6,44,B,38
17,356,3,26,S,44
18,356,3,29,B,26
19,356,6,35,B,29
20,356,3,38,B,35
21,356,6,44,B,38
22,356,2,46,B,44
23,356,1,26,S,46
24,356,4,30,B,26
25,356,5,35,B,30
26,356,6,41,B,35
27,356,3,44,B,41
28,356,3,26,S,44
29,356,5,31,B,26
30,356,1,32,B,31
31,356,1,33,B,32
32,356,2,35,B,33
33,356,5,40,B,35
34,356,4,44,B,40
35,356,3,26,S,44
36,356,4,30,B,26
37,356,6,44,L,30
38,356,4,48,B,44
39,356,5,53,B,48
40,356,6,59,B,53
41,356,2,61,B,59
42,356,3,60,S,61
43,356,1,61,B,60
44,356,2,63,B,61
45,356,4,67,B,63
46,356,3,70,B,67
47,356,6,76,B,70
48,356,6,82,B,76
49,356,5,24,S,82
50,356,5,29,B,24
51,356,4,33,B,29
52,356,1,34,B,33
53,356,6,40,B,34
54,356,1,41,B,40
55,356,2,43,B,41
56,356,4,26,S,43
57,356,3,29,B,26
58,356,3,32,B,29
59,356,3,35,B,32
60,356,5,40,B,35
61,356,4,44,B,40
62,356,6,50,B,44
63,356,1,67,L,50
64,356,5,72,B,67
65,356,6,78,B,72
66,356,4,82,B,78
67,356,2,84,B,82
68,356,5,89,B,84
69,356,5,94,B,89
70,356,6,100,B,94
0,357,4,14,L,0
1,357,1,15,B,14
2,357,1,6,S,15
3,357,4,10,B,6
4,357,3,13,B,10
5,357,2,15,B,13
6,357,2,17,B,15
7,357,1,18,B,17
8,357,3,42,L,18
9,357,4,46,B,42
10,357,4,50,B,46
11,357,5,55,B,50
12,357,6,61,B,55
13,357,4,65,B,61
14,357,5,70,B,65
15,357,4,74,B,70
16,357,5,79,B,74
17,357,4,83,B,79
18,357,1,84,B,83
19,357,5,89,B,84
20,357,2,91,B,89
21,357,5,96,B,91
22,357,6,100,B,96
0,358,4,14,L,0
1,358,5,19,B,14
2,358,2,42,L,19
3,358,6,48,B,42
4,358,6,54,B,48
5,358,5,59,B,54
6,358,1,60,B,59
7,358,6,66,B,60
8,358,2,68,B,66
9,358,6,74,B,68
10,358,4,78,B,74
11,358,4,82,B,78
12,358,6,88,B,82
13,358,3,91,B,88
14,358,1,92,B,91
15,358,4,96,B,92
16,358,6,100,B,96
0,359,1,38,L,0
1,359,2,40,B,38
2,359,6,46,B,40
3,359,2,48,B,46
4,359,2,50,B,48
5,359,6,53,S,50
6,359,2,55,B,53
7,359,1,53,S,55
8,359,6,59,B,53
9,359,2,61,B,59
10,359,6,67,B,61
11,359,6,73,B,67
12,359,4,77,B,73
13,359,3,100,L,77
0,360,3,3,B,0
1,360,4,7,B,3
2,360,4,11,B,7
3,360,1,12,B,11
4,360,6,18,B,12
5,360,1,19,B,18
6,360,2,42,L,19
7,360,6,48,B,42
8,360,4,52,B,48
9,360,2,54,B,52
10,360,1,55,B,54
11,360,1,53,S,55
12,360,1,54,B,53
13,360,4,58,B,54
14,360,1,59,B,58
15,360,5,60,S,59
16,360,4,60,S,60
17,360,4,60,S,60
18,360,2,19,S,60
19,360,6,25,B,19
20,360,6,31,B,25
21,360,3,34,B,31
22,360,6,40,B,34
23,360,2,42,B,40
24,360,5,26,S,42
25,360,2,84,L,26
26,360,6,90,B,84
27,360,2,92,B,90
28,360,5,97,B,92
29,360,1,78,S,97
30,360,2,100,L,78
0,361,6,6,B,0
1,361,3,31,L,6
2,361,4,35,B,31
3,361,2,37,B,35
4,361,5,42,B,37
5,361,3,45,B,42
6,361,6,67,L,45
7,361,3,70,B,67
8,361,3,73,B,70
9,361,3,76,B,73
10,361,2,78,B,76
11,361,5,83,B,78
12,361,5,88,B,83
13,361,3,91,B,88
14,361,3,94,B,91
15,361,5,99,B,94
16,361,4,100,B,99
0,362,3,3,B,0
1,362,4,7,B,3
2,362,4,11,B,7
3,362,3,14,B,11
4,362,6,20,B,14
5,362,5,25,B,20
6,362,4,29,B,25
7,362,3,32,B,29
8,362,5,37,B,32
9,362,4,41,B,37
10,362,6,26,S,41
11,362,5,31,B,26
12,362,5,44,L,31
13,362,2,46,B,44
14,362,4,50,B,46
15,362,4,54,B,50
16,362,1,55,B,54
17,362,4,59,B,55
18,362,6,65,B,59
19,362,1,66,B,65
20,362,5,81,L,66
21,362,6,24,S,81
22,362,2,26,B,24
23,362,4,30,B,26
24,362,6,44,L,30
25,362,4,48,B,44
26,362,3,67,L,48
27,362,2,69,B,67
28,362,5,74,B,69
29,362,5,79,B,74
30,362,4,83,B,79
31,362,5,88,B,83
32,362,2,90,B,88
33,362,2,92,B,90
34,362,1,73,S,92
35,362,3,76,B,73
36,362,1,77,B,76
37,362,6,83,B,77
38,362,5,88,B,83
39,362,4,92,B,88
40,362,1,73,S,92
41,362,3,76,B,73
42,362,5,81,B,76
43,362,3,84,B,81
44,362,3,24,S,84
45,362,1,25,B,24
46,362,5,30,B,25
47,362,5,35,B,30
48,362,4,39,B,35
49,362,3,42,B,39
50,362,2,44,B,42
51,362,1,45,B,44
52,362,5,50,B,45
53,362,1,67,L,50
54,362,1,68,B,67
55,362,1,69,B,68
56,362,1,70,B,69
57,362,3,73,B,70
58,362,1,74,B,73
59,362,4,78,B,74
60,362,4,82,B,78
61,362,3,85,B,82
62,362,4,89,B,85
63,362,2,91,B,89
64,362,6,97,B,91
65,362,3,100,B,97
0,363,1,38,L,0
1,363,3,41,B,38
2,363,2,43,B,41
3,363,3,46,B,43
4,363,1,26,S,46
5,363,4,30,B,26
6,363,3,33,B,30
7,363,4,37,B,33
8,363,2,39,B,37
9,363,4,43,B,39
10,363,3,46,B,43
11,363,1,26,S,46
12,363,1,27,B,26
13,363,5,32,B,27
14,363,2,34,B,32
15,363,1,35,B,34
16,363,2,37,B,35
17,363,2,39,B,37
18,363,3,42,B,39
19,363,5,26,S,42
20,363,3,29,B,26
21,363,5,34,B,29
22,363,6,40,B,34
23,363,2,42,B,40
24,363,5,26,S,42
25,363,2,84,L,26
26,363,5,89,B,84
27,363,1,90,B,89
28,363,6,96,B,90
29,363,6,100,B,96
0,364,4,14,L,0
1,364,1,15,B,14
2,364,4,19,B,15
3,364,5,24,B,19
4,364,6,30,B,24
5,364,4,34,B,30
6,364,5,39,B,34
7,364,5,44,B,39
8,364,4,48,B,44
9,364,6,54,B,48
10,364,4,58,B,54
11,364,3,61,B,58
12,364,6,67,B,61
13,364,3,70,B,67
14,364,6,76,B,70
15,364,3,79,B,76
16,364,5,84,B,79
17,364,2,86,B,84
18,364,2,88,B,86
19,364,6,94,B,88
20,364,5,99,B,94
21,364,5,100,B,99
0,365,4,14,L,0
1,365,1,15,B,14
2,365,1,6,S,15
3,365,5,11,B,6
4,365,3,14,B,11
5,365,6,20,B,14
6,365,3,23,B,20
7,365,1,24,B,23
8,365,6,30,B,24
9,365,2,32,B,30
10,365,5,37,B,32
11,365,1,38,B,37
12,365,3,41,B,38
13,365,2,43,B,41
14,365,2,45,B,43
15,365,3,48,B,45
16,365,6,54,B,48
17,365,4,58,B,54
18,365,3,61,B,58
19,365,3,60,S,61
20,365,4,60,S,60
21,365,1,61,B,60
22,365,1,19,S,61
23,365,1,20,B,19
24,365,3,23,B,20
25,365,2,25,B,23
26,365,4,29,B,25
27,365,2,31,B,29
28,365,3,34,B,31
29,365,5,39,B,34
30,365,5,44,B,39
31,365,4,48,B,44
32,365,4,52,B,48
33,365,5,57,B,52
34,365,5,19,S,57
35,365,2,42,L,19
36,365,2,44,B,42
37,365,4,48,B,44
38,365,2,50,B,48
39,365,3,53,B,50
40,365,2,55,B,53
41,365,6,61,B,55
42,365,3,60,S,61
43,365,1,61,B,60
44,365,6,67,B,61
45,365,5,72,B,67
46,365,5,77,B,72
47,365,4,81,B,77
48,365,4,85,B,81
49,365,3,88,B,85
50,365,3,91,B,88
51,365,5,96,B,91
52,365,1,97,B,96
53,365,5,100,B,97
0,366,6,6,B,0
1,366,5,11,B,6
2,366,1,12,B,11
3,366,5,17,B,12
4,366,6,23,B,17
5,366,2,25,B,23
6,366,2,27,B,25
7,366,5,32,B,27
8,366,3,35,B,32
9,366,4,39,B,35
10,366,1,40,B,39
11,366,4,44,B,40
12,366,3,26,S,44
13,366,4,30,B,26
14,366,1,31,B,30
15,366,2,33,B,31
16,366,6,39,B,33
17,366,4,43,B,39
18,366,5,48,B,43
19,366,6,54,B,48
20,366,3,57,B,54
21,366,3,60,B,57
22,366,5,65,B,60
23,366,2,67,B,65
24,366,4,81,L,67
25,366,1,82,B,81
26,366,4,86,B,82
27,366,5,91,B,86
28,366,3,94,B,91
29,366,1,75,S,94
30,366,3,78,B,75
31,366,1,79,B,78
32,366,2,81,B,79
33,366,4,85,B,81
34,366,2,24,S,85
35,366,4,84,L,24
36,366,6,90,B,84
37,366,6,96,B,90
38,366,2,78,S,96
39,366,4,82,B,78
40,366,4,86,B,82
41,366,2,88,B,86
42,366,6,94,B,88
43,366,4,78,S,94
44,366,3,81,B,78
45,366,3,84,B,81
46,366,3,24,S,84
47,366,2,26,B,24
48,366,4,30,B,26
49,366,1,31,B,30
50,366,5,44,L,31
51,366,6,50,B,44
52,366,2,52,B,50
53,366,1,53,B,52
54,366,2,55,B,53
55,366,3,58,B,55
56,366,3,61,B,58
57,366,1,19,S,61
58,366,2,42,L,19
59,366,4,46,B,42
60,366,2,48,B,46
61,366,3,67,L,48
62,366,5,72,B,67
63,366,3,75,B,72
64,366,3,78,B,75
65,366,6,84,B,78
66,366,3,24,S,84
67,366,2,26,B,24
68,366,2,84,L,26
69,366,3,24,S,84
70,366,1,25,B,24
71,366,1,26,B,25
72,366,5,31,B,26
73,366,5,44,L,31
74,366,3,26,S,44
75,366,6,32,B,26
76,366,1,33,B,32
77,366,3,44,L,33
78,366,1,45,B,44
79,366,2,26,S,45
80,366,3,29,B,26
81,366,4,33,B,29
82,366,2,35,B,33
83,366,4,39,B,35
84,366,3,42,B,39
85,366,3,45,B,42
86,366,6,67,L,45
87,366,6,73,B,67
88,366,2,75,B,73
89,366,6,81,B,75
90,366,1,82,B,81
91,366,3,85,B,82
92,366,5,90,B,85
93,366,6,96,B,90
94,366,3,99,B,96
95,366,1,100,B,99
0,367,5,5,B,0
1,367,5,10,B,5
2,367,4,14,B,10
3,367,6,20,B,14
4,367,5,25,B,20
5,367,6,31,B,25
6,367,3,34,B,31
7,367,6,40,B,34
8,367,3,43,B,40
9,367,2,45,B,43
10,367,4,11,S,45
11,367,1,12,B,11
12,367,1,13,B,12
13,367,6,19,B,13
14,367,3,22,B,19
15,367,2,24,B,22
16,367,5,29,B,24
17,367,3,32,B,29
18,367,2,34,B,32
19,367,5,39,B,34
20,367,1,40,B,39
21,367,4,44,B,40
22,367,6,50,B,44
23,367,6,53,S,50
24,367,5,58,B,53
25,367,5,63,B,58
26,367,5,68,B,63
27,367,4,72,B,68
28,367,4,76,B,72
29,367,1,77,B,76
30,367,4,81,B,77
31,367,6,24,S,81
32,367,3,27,B,24
33,367,2,29,B,27
34,367,2,31,B,29
35,367,3,34,B,31
36,367,5,39,B,34
37,367,6,45,B,39
38,367,5,50,B,45
39,367,6,53,S,50
40,367,6,59,B,53
41,367,6,65,B,59
42,367,5,70,B,65
43,367,5,75,B,70
44,367,1,76,B,75
45,367,4,100,L,76
0,368,2,2,B,0
1,368,2,14,L,2
2,368,2,6,S,14
3,368,2,8,B,6
4,368,1,31,L,8
5,368,4,35,B,31
6,368,6,41,B,35
7,368,5,46,B,41
8,368,4,50,B,46
9,368,2,52,B,50
10,368,2,54,B,52
11,368,6,60,B,54
