,n,die,end,kind,start
23,460,1,30,B,29
24,460,3,33,B,30
25,460,6,39,B,33
26,460,4,50,L,39
27,460,3,53,B,50
28,460,4,57,B,53
29,460,1,58,B,57
30,460,2,60,B,58
31,460,2,62,B,60
32,460,5,67,B,62
33,460,1,65,S,67
34,460,6,71,B,65
35,460,5,76,B,71
36,460,3,90,L,76
37,460,4,95,L,90
38,460,3,75,S,95
39,460,2,77,B,75
40,460,5,45,S,77
41,460,1,46,B,45
42,460,3,49,B,46
43,460,3,28,S,49
44,460,1,29,B,28
45,460,4,33,B,29
46,460,1,34,B,33
47,460,4,13,S,34
48,460,1,14,B,13
49,460,5,53,L,14
50,460,2,55,B,53
51,460,2,57,B,55
52,460,1,58,B,57
53,460,2,60,B,58
54,460,2,62,B,60
55,460,2,64,B,62
56,460,6,70,B,64
57,460,3,73,B,70
58,460,5,78,B,73
59,460,4,45,S,78
60,460,3,48,B,45
61,460,3,51,B,48
62,460,4,55,B,51
63,460,6,61,B,55
64,460,1,62,B,61
65,460,2,64,B,62
66,460,2,71,L,64
67,460,3,51,S,71
68,460,3,54,B,51
69,460,3,57,B,54
70,460,5,62,B,57
71,460,6,65,S,62
72,460,2,67,B,65
73,460,6,73,B,67
74,460,6,90,L,73
75,460,3,93,B,90
76,460,2,95,B,93
77,460,6,100,B,95
0,461,5,5,B,0
1,461,1,4,S,5
2,461,4,8,B,4
3,461,5,13,B,8
4,461,6,53,L,13
5,461,3,56,B,53
6,461,4,60,B,56
7,461,2,62,B,60
8,461,4,71,L,62
9,461,1,72,B,71
10,461,5,77,B,72
11,461,2,90,L,77
12,461,1,91,B,90
13,461,2,93,B,91
14,461,4,97,B,93
15,461,3,100,B,97
0,462,6,4,S,0
1,462,4,8,B,4
2,462,2,7,S,8
3,462,6,13,B,7
4,462,2,15,B,13
5,462,6,48,L,15
6,462,3,51,B,48
7,462,3,54,B,51
8,462,6,60,B,54
9,462,2,62,B,60
10,462,4,71,L,62
11,462,6,77,B,71
12,462,6,83,B,77
13,462,5,88,B,83
14,462,3,91,B,88
15,462,2,93,B,91
16,462,2,95,B,93
17,462,4,99,B,95
18,462,6,100,B,99
0,463,6,4,S,0
1,463,5,9,B,4
2,463,1,7,S,9
3,463,3,7,S,7
4,463,6,13,B,7
5,463,2,15,B,13
6,463,2,17,B,15
7,463,6,23,B,17
8,463,6,29,B,23
9,463,1,30,B,29
10,463,4,34,B,30
11,463,6,40,B,34
12,463,3,50,L,40
13,463,4,54,B,50
14,463,5,83,L,54
15,463,4,87,B,83
16,463,5,92,B,87
17,463,4,96,B,92
18,463,1,97,B,96
19,463,5,100,B,97
0,464,5,5,B,0
1,464,2,7,B,5
2,464,1,8,B,7
3,464,4,12,B,8
4,464,1,13,B,12
5,464,6,53,L,13
6,464,6,83,L,53
7,464,3,86,B,83
8,464,3,96,L,86
9,464,1,97,B,96
10,464,2,99,B,97
11,464,1,100,B,99
0,465,6,4,S,0
1,465,2,4,S,4
2,465,6,7,S,4
3,465,1,8,B,7
4,465,1,9,B,8
5,465,4,13,B,9
6,465,2,15,B,13
7,465,1,16,B,15
8,465,1,17,B,16
9,465,5,22,B,17
10,465,3,25,B,22
11,465,3,28,B,25
12,465,3,31,B,28
13,465,1,46,L,31
14,465,2,48,B,46
15,465,3,51,B,48
16,465,4,55,B,51
17,465,1,56,B,55
18,465,5,61,B,56
19,465,2,63,B,61
20,465,1,64,B,63
21,465,5,69,B,64
22,465,1,70,B,69
23,465,1,71,B,70
24,465,3,51,S,71
25,465,3,54,B,51
26,465,2,56,B,54
27,465,6,62,B,56
28,465,2,64,B,62
29,465,4,65,S,64
30,465,6,71,B,65
31,465,6,77,B,71
32,465,3,80,B,77
33,465,4,84,B,80
34,465,6,90,B,84
35,465,1,91,B,90
36,465,4,95,B,91
37,465,6,100,B,95
0,466,3,3,B,0
1,466,6,9,B,3
2,466,6,15,B,9
3,466,5,18,S,15
4,466,1,53,L,18
5,466,5,58,B,53
6,466,3,61,B,58
7,466,2,63,B,61
8,466,3,71,L,63
9,466,1,72,B,71
10,466,6,78,B,72
11,466,2,80,B,78
12,466,3,83,B,80
13,466,6,96,L,83
14,466,4,100,B,96
0,467,6,4,S,0
1,467,6,7,S,4
2,467,5,12,B,7
3,467,6,18,B,12
4,467,5,23,B,18
5,467,3,26,B,23
6,467,2,28,B,26
7,467,6,34,B,28
8,467,4,13,S,34
9,467,3,16,B,13
10,467,3,53,L,16
11,467,5,58,B,53
12,467,5,63,B,58
13,467,2,65,B,63
14,467,1,71,L,65
15,467,5,76,B,71
16,467,4,80,B,76
17,467,3,83,B,80
18,467,4,87,B,83
19,467,4,91,B,87
20,467,1,92,B,91
21,467,5,97,B,92
22,467,5,100,B,97
0,468,3,3,B,0
1,468,6,9,B,3
2,468,3,12,B,9
3,468,6,18,B,12
4,468,2,18,S,18
5,468,1,53,L,18
6,468,2,55,B,53
7,468,4,83,L,55
8,468,6,96,L,83
9,468,1,97,B,96
10,468,5,100,B,97
0,469,5,5,B,0
1,469,3,8,B,5
2,469,4,12,B,8
3,469,5,17,B,12
4,469,6,23,B,17
5,469,2,25,B,23
6,469,6,31,B,25
7,469,5,36,B,31
8,469,4,40,B,36
9,469,5,45,B,40
10,469,4,49,B,45
11,469,1,50,B,49
12,469,1,51,B,50
13,469,6,57,B,51
14,469,1,58,B,57
15,469,3,61,B,58
16,469,2,63,B,61
17,469,1,64,B,63
18,469,3,67,B,64
19,469,3,70,B,67
20,469,6,76,B,70
21,469,2,78,B,76
22,469,5,83,B,78
23,469,6,96,L,83
24,469,5,100,B,96
0,470,5,5,B,0
1,470,2,7,B,5
2,470,2,9,B,7
3,470,3,12,B,9
4,470,3,15,B,12
5,470,4,53,L,15
6,470,2,55,B,53
7,470,4,83,L,55
8,470,4,87,B,83
9,470,1,88,B,87
10,470,5,93,B,88
11,470,5,75,S,93
12,470,3,78,B,75
13,470,2,80,B,78
14,470,4,84,B,80
15,470,3,87,B,84
16,470,1,88,B,87
17,470,2,90,B,88
18,470,6,96,B,90
19,470,1,97,B,96
20,470,6,100,B,97
0,471,4,4,B,0
1,471,1,5,B,4
2,471,6,11,B,5
3,471,1,12,B,11
4,471,3,15,B,12
5,471,3,18,B,15
6,471,4,22,B,18
7,471,3,25,B,22
8,471,5,30,B,25
9,471,3,33,B,30
10,471,3,36,B,33
11,471,1,37,B,36
12,471,5,42,B,37
13,471,5,47,B,42
14,471,3,50,B,47
15,471,2,28,S,50
16,471,5,33,B,28
17,471,5,13,S,33
18,471,5,18,B,13
19,471,5,23,B,18
20,471,3,26,B,23
21,471,2,28,B,26
22,471,4,46,L,28
23,471,4,50,B,46
24,471,2,28,S,50
25,471,6,34,B,28
26,471,2,36,B,34
27,471,1,37,B,36
28,471,5,42,B,37
29,471,1,50,L,42
30,471,2,28,S,50
31,471,3,31,B,28
32,471,3,34,B,31
33,471,5,39,B,34
34,471,6,45,B,39
35,471,4,49,B,45
36,471,6,55,B,49
37,471,6,61,B,55
38,471,3,64,B,61
39,471,6,70,B,64
40,471,1,71,B,70
41,471,5,76,B,71
42,471,1,77,B,76
43,471,1,78,B,77
44,471,2,80,B,78
45,471,3,83,B,80
46,471,2,85,B,83
47,471,3,88,B,85
48,471,6,95,L,88
49,471,1,96,B,95
50,471,1,97,B,96
51,471,3,100,B,97
0,472,5,5,B,0
1,472,1,4,S,5
2,472,2,4,S,4
3,472,4,8,B,4
4,472,1,9,B,8
5,472,1,7,S,9
6,472,5,12,B,7
7,472,5,17,B,12
8,472,4,48,L,17
9,472,2,50,B,48
10,472,6,56,B,50
11,472,2,58,B,56
12,472,6,64,B,58
13,472,1,65,B,64
14,472,5,70,B,65
15,472,2,72,B,70
16,472,2,51,S,72
17,472,3,54,B,51
18,472,3,57,B,54
19,472,3,60,B,57
20,472,4,64,B,60
21,472,4,65,S,64
22,472,4,69,B,65
23,472,1,70,B,69
24,472,1,71,B,70
25,472,5,76,B,71
26,472,2,78,B,76
27,472,2,80,B,78
28,472,4,84,B,80
29,472,2,86,B,84
30,472,6,92,B,86
31,472,3,95,B,92
32,472,1,96,B,95
33,472,4,100,B,96
0,473,1,1,B,0
1,473,2,3,B,1
2,473,1,4,B,3
3,473,6,7,S,4
4,473,3,7,S,7
5,473,6,13,B,7
6,473,3,16,B,13
7,473,3,53,L,16
8,473,4,57,B,53
9,473,2,83,L,57
10,473,2,85,B,83
11,473,4,96,L,85
12,473,5,100,B,96
0,474,3,3,B,0
1,474,1,4,B,3
2,474,5,9,B,4
3,474,1,7,S,9
4,474,5,12,B,7
5,474,5,17,B,12
6,474,6,23,B,17
7,474,1,24,B,23
8,474,2,26,B,24
9,474,4,30,B,26
10,474,5,35,B,30
11,474,6,41,B,35
12,474,6,47,B,41
13,474,2,49,B,47
14,474,4,53,B,49
15,474,6,83,L,53
16,474,6,96,L,83
17,474,5,100,B,96
0,475,2,25,L,0
1,475,6,31,B,25
2,475,4,35,B,31
3,475,5,40,B,35
4,475,1,41,B,40
5,475,2,50,L,41
6,475,6,56,B,50
7,475,1,57,B,56
8,475,1,58,B,57
9,475,3,61,B,58
10,475,2,63,B,61
11,475,2,65,B,63
12,475,4,69,B,65
13,475,3,72,B,69
14,475,3,75,B,72
15,475,5,80,B,75
16,475,4,84,B,80
17,475,3,87,B,84
18,475,6,93,B,87
19,475,2,95,B,93
20,475,1,96,B,95
21,475,6,100,B,96
0,476,1,1,B,0
1,476,2,3,B,1
2,476,3,4,S,3
3,476,6,7,S,4
4,476,5,12,B,7
5,476,5,17,B,12
6,476,2,53,L,17
7,476,3,56,B,53
8,476,3,83,L,56
9,476,3,86,B,83
10,476,2,88,B,86
11,476,6,95,L,88
12,476,2,97,B,95
13,476,4,100,B,97
0,477,6,4,S,0
1,477,1,5,B,4
2,477,6,11,B,5
3,477,4,15,B,11
4,477,2,17,B,15
5,477,5,22,B,17
6,477,5,27,B,22
7,477,5,46,L,27
8,477,3,49,B,46
9,477,4,53,B,49
10,477,3,56,B,53
11,477,1,57,B,56
12,477,6,63,B,57
13,477,4,67,B,63
14,477,3,70,B,67
15,477,3,73,B,70
16,477,6,90,L,73
17,477,6,96,B,90
18,477,1,97,B,96
19,477,5,100,B,97
0,478,4,4,B,0
1,478,1,5,B,4
2,478,6,11,B,5
3,478,5,16,B,11
4,478,3,53,L,16
5,478,4,57,B,53
6,478,6,63,B,57
7,478,6,69,B,63
8,478,4,73,B,69
9,478,4,77,B,73
10,478,2,90,L,77
11,478,5,95,B,90
12,478,3,75,S,95
13,478,5,80,B,75
14,478,6,86,B,80
15,478,5,91,B,86
16,478,4,95,B,91
17,478,6,100,B,95
0,479,3,3,B,0
1,479,5,8,B,3
2,479,2,7,S,8
3,479,4,11,B,7
4,479,4,15,B,11
5,479,3,18,B,15
6,479,2,18,S,18
7,479,3,48,L,18
8,479,4,28,S,48
9,479,1,29,B,28
10,479,5,34,B,29
11,479,4,13,S,34
12,479,6,53,L,13
13,479,1,54,B,53
14,479,2,56,B,54
15,479,2,58,B,56
16,479,6,64,B,58
17,479,3,67,B,64
18,479,2,69,B,67
19,479,1,70,B,69
20,479,2,72,B,70
21,479,4,76,B,72
22,479,3,90,L,76
23,479,5,95,B,90
24,479,5,100,B,95
0,480,2,25,L,0
1,480,3,28,B,25
2,480,4,46,L,28
3,480,6,28,S,46
4,480,4,46,L,28
5,480,4,50,B,46
6,480,2,28,S,50
7,480,1,29,B,28
8,480,2,31,B,29
9,480,2,33,B,31
10,480,6,39,B,33
11,480,1,40,B,39
12,480,5,45,B,40
13,480,6,51,B,45
14,480,1,28,S,51
15,480,3,31,B,28
16,480,4,35,B,31
17,480,1,36,B,35
18,480,1,37,B,36
19,480,6,50,L,37
20,480,4,54,B,50
21,480,4,58,B,54
22,480,4,62,B,58
23,480,4,71,L,62
24,480,2,73,B,71
25,480,5,78,B,73
26,480,5,83,B,78
27,480,6,96,L,83
28,480,4,100,B,96
0,481,6,4,S,0
1,481,2,4,S,4
2,481,1,5,B,4
3,481,3,8,B,5
4,481,5,13,B,8
5,481,5,18,B,13
6,481,5,23,B,18
7,481,6,29,B,23
8,481,3,46,L,29
9,481,5,51,B,46
10,481,5,56,B,51
11,481,4,60,B,56
12,481,1,61,B,60
13,481,5,71,L,61
14,481,5,76,B,71
15,481,2,78,B,76
16,481,1,90,L,78
17,481,3,93,B,90
18,481,4,97,B,93
19,481,6,100,B,97
0,482,6,4,S,0
1,482,5,9,B,4
2,482,4,13,B,9
3,482,1,14,B,13
4,482,1,15,B,14
5,482,1,16,B,15
6,482,2,18,B,16
7,482,1,53,L,18
8,482,1,54,B,53
9,482,3,57,B,54
10,482,5,62,B,57
11,482,6,65,S,62
12,482,1,71,L,65
13,482,2,73,B,71
14,482,2,75,B,73
15,482,5,80,B,75
16,482,4,84,B,80
17,482,6,90,B,84
18,482,2,92,B,90
19,482,4,96,B,92
20,482,4,100,B,96
0,483,6,4,S,0
1,483,6,7,S,4
2,483,3,7,S,7
3,483,3,7,S,7
4,483,5,12,B,7
5,483,2,14,B,12
6,483,3,17,B,14
7,483,1,18,B,17
8,483,4,22,B,18
9,483,5,27,B,22
10,483,1,28,B,27
11,483,3,31,B,28
12,483,6,37,B,31
13,483,5,42,B,37
14,483,3,45,B,42
15,483,3,48,B,45
16,483,3,51,B,48
17,483,3,54,B,51
18,483,3,57,B,54
19,483,6,63,B,57
20,483,6,69,B,63
21,483,1,70,B,69
22,483,5,75,B,70
23,483,2,77,B,75
24,483,5,45,S,77
25,483,6,51,B,45
26,483,2,53,B,51
27,483,2,55,B,53
28,483,1,56,B,55
29,483,3,83,L,56
30,483,4,87,B,83
31,483,1,88,B,87
32,483,6,95,L,88
33,483,2,97,B,95
34,483,4,100,B,97
0,484,5,5,B,0
1,484,4,9,B,5
2,484,1,7,S,9
3,484,2,9,B,7
4,484,3,12,B,9
5,484,4,16,B,12
6,484,3,53,L,16
7,484,1,54,B,53
8,484,5,83,L,54
9,484,3,86,B,83
10,484,2,88,B,86
11,484,2,90,B,88
12,484,6,96,B,90
13,484,2,75,S,96
14,484,3,78,B,75
15,484,5,83,B,78
16,484,3,86,B,83
17,484,4,90,B,86
18,484,6,96,B,90
19,484,5,100,B,96
0,485,4,4,B,0
1,485,4,8,B,4
2,485,2,7,S,8
3,485,3,7,S,7
4,485,3,7,S,7
5,485,3,7,S,7
6,485,5,12,B,7
7,485,6,18,B,12
8,485,4,22,B,18
9,485,3,25,B,22
10,485,1,26,B,25
11,485,4,30,B,26
12,485,4,34,B,30
13,485,1,35,B,34
14,485,4,39,B,35
15,485,1,40,B,39
16,485,3,50,L,40
17,485,1,51,B,50
18,485,3,54,B,51
19,485,5,83,L,54
20,485,3,86,B,83
21,485,6,92,B,86
22,485,6,75,S,92
23,485,1,76,B,75
24,485,5,81,B,76
25,485,2,83,B,81
26,485,1,84,B,83
27,485,6,90,B,84
28,485,1,91,B,90
29,485,5,96,B,91
30,485,2,75,S,96
31,485,3,78,B,75
32,485,1,90,L,78
33,485,2,92,B,90
34,485,6,75,S,92
35,485,1,76,B,75
36,485,2,78,B,76
37,485,1,90,L,78
38,485,5,95,B,90
39,485,5,100,B,95
0,486,3,3,B,0
1,486,4,7,B,3
2,486,5,12,B,7
3,486,3,15,B,12
4,486,6,48,L,15
5,486,2,50,B,48
6,486,5,55,B,50
7,486,2,57,B,55
8,486,2,83,L,57
9,486,1,84,B,83
10,486,6,90,B,84
11,486,3,93,B,90
12,486,2,95,B,93
13,486,2,97,B,95
14,486,6,100,B,97
0,487,2,25,L,0
1,487,1,26,B,25
2,487,3,29,B,26
3,487,1,30,B,29
4,487,3,33,B,30
5,487,5,13,S,33
6,487,2,15,B,13
7,487,4,53,L,15
8,487,5,58,B,53
9,487,3,61,B,58
10,487,2,63,B,61
11,487,2,65,B,63
12,487,6,71,B,65
13,487,2,73,B,71
14,487,5,78,B,73
15,487,2,80,B,78
16,487,4,84,B,80
17,487,4,88,B,84
18,487,6,95,L,88
19,487,2,97,B,95
20,487,3,100,B,97
0,488,3,3,B,0
1,488,3,4,S,3
2,488,2,4,S,4
3,488,5,9,B,4
4,488,1,7,S,9
5,488,4,11,B,7
6,488,2,13,B,11
7,488,3,16,B,13
8,488,3,53,L,16
9,488,4,57,B,53
10,488,4,61,B,57
11,488,5,71,L,61
12,488,4,75,B,71
13,488,2,77,B,75
14,488,6,83,B,77
15,488,1,84,B,83
16,488,2,86,B,84
17,488,2,88,B,86
18,488,1,96,L,88
19,488,1,97,B,96
20,488,2,99,B,97
21,488,4,100,B,99
0,489,2,25,L,0
1,489,3,28,B,25
2,489,1,29,B,28
3,489,2,31,B,29
4,489,1,46,L,31
5,489,5,51,B,46
6,489,1,28,S,51
7,489,1,29,B,28
8,489,6,35,B,29
9,489,3,13,S,35
10,489,6,53,L,13
11,489,2,55,B,53
12,489,2,57,B,55
13,489,3,60,B,57
14,489,3,63,B,60
15,489,3,71,L,63
16,489,4,75,B,71
17,489,4,90,L,75
18,489,1,91,B,90
19,489,3,95,L,91
20,489,4,99,B,95
21,489,1,100,B,99
0,490,6,4,S,0
1,490,3,7,B,4
2,490,2,9,B,7
3,490,4,13,B,9
4,490,6,53,L,13
5,490,5,58,B,53
6,490,2,60,B,58
7,490,5,65,B,60
8,490,3,65,S,65
9,490,3,65,S,65
10,490,1,71,L,65
11,490,5,76,B,71
12,490,3,90,L,76
13,490,1,91,B,90
14,490,2,93,B,91
15,490,5,75,S,93
16,490,2,77,B,75
17,490,4,81,B,77
18,490,3,84,B,81
19,490,1,85,B,84
20,490,3,88,B,85
21,490,4,92,B,88
22,490,6,75,S,92
23,490,5,80,B,75
24,490,5,85,B,80
25,490,6,91,B,85
26,490,2,93,B,91
27,490,3,96,B,93
28,490,6,100,B,96
0,491,2,25,L,0
1,491,6,31,B,25
2,491,5,36,B,31
3,491,2,13,S,36
4,491,6,53,L,13
5,491,4,57,B,53
6,491,6,63,B,57
7,491,5,65,S,63
8,491,1,71,L,65
9,491,6,77,B,71
10,491,5,45,S,77
11,491,1,46,B,45
12,491,1,47,B,46
13,491,4,51,B,47
14,491,3,54,B,51
15,491,3,57,B,54
16,491,1,58,B,57
17,491,1,83,L,58
18,491,1,84,B,83
19,491,1,85,B,84
20,491,1,86,B,85
21,491,5,91,B,86
22,491,6,97,B,91
23,491,3,100,B,97
0,492,6,4,S,0
1,492,2,4,S,4
2,492,6,7,S,4
3,492,5,12,B,7
4,492,5,17,B,12
5,492,1,18,B,17
6,492,2,18,S,18
7,492,4,22,B,18
8,492,5,27,B,22
9,492,4,31,B,27
10,492,6,37,B,31
11,492,3,40,B,37
12,492,3,50,L,40
13,492,2,28,S,50
14,492,1,29,B,28
15,492,3,46,L,29
16,492,6,28,S,46
17,492,3,31,B,28
18,492,1,46,L,31
19,492,2,48,B,46
20,492,6,54,B,48
21,492,4,58,B,54
22,492,4,62,B,58
23,492,2,64,B,62
24,492,2,71,L,64
25,492,6,77,B,71
26,492,6,83,B,77
27,492,2,85,B,83
28,492,1,86,B,85
29,492,1,87,B,86
30,492,4,91,B,87
31,492,6,97,B,91
32,492,4,100,B,97
0,493,1,1,B,0
1,493,4,5,B,1
2,493,4,9,B,5
3,493,4,13,B,9
4,493,2,15,B,13
5,493,1,16,B,15
6,493,3,53,L,16
7,493,3,56,B,53
8,493,2,58,B,56
9,493,6,64,B,58
10,493,5,69,B,64
11,493,3,72,B,69
12,493,5,77,B,72
13,493,1,78,B,77
14,493,6,84,B,78
15,493,4,88,B,84
16,493,4,92,B,88
17,493,5,97,B,92
18,493,5,100,B,97
0,494,1,1,B,0
1,494,3,4,B,1
2,494,6,7,S,4
3,494,3,7,S,7
4,494,4,11,B,7
5,494,5,16,B,11
6,494,1,17,B,16
7,494,2,53,L,17
8,494,6,83,L,53
9,494,5,88,B,83
10,494,6,95,L,88
11,494,6,100,B,95
0,495,5,5,B,0
1,495,5,7,S,5
2,495,3,7,S,7
3,495,5,12,B,7
4,495,1,13,B,12
5,495,1,14,B,13
6,495,1,15,B,14
7,495,5,18,S,15
8,495,3,48,L,18
9,495,3,51,B,48
10,495,3,54,B,51
11,495,5,83,L,54
12,495,4,87,B,83
13,495,3,90,B,87
14,495,2,92,B,90
15,495,3,95,B,92
16,495,4,99,B,95
17,495,6,100,B,99
0,496,1,1,B,0
1,496,4,5,B,1
2,496,3,8,B,5
3,496,2,7,S,8
4,496,4,11,B,7
5,496,2,13,B,11
6,496,6,53,L,13
7,496,6,83,L,53
8,496,6,96,L,83
9,496,6,100,B,96
0,497,4,4,B,0
1,497,6,7,S,4
2,497,3,7,S,7
3,497,1,8,B,7
4,497,6,14,B,8
5,497,5,53,L,14
6,497,1,54,B,53
7,497,1,55,B,54
8,497,3,58,B,55
9,497,1,83,L,58
10,497,2,85,B,83
11,497,3,88,B,85
12,497,5,93,B,88
13,497,4,97,B,93
14,497,1,75,S,97
15,497,1,76,B,75
16,497,6,45,S,76
17,497,5,50,B,45
18,497,6,56,B,50
19,497,4,60,B,56
20,497,5,65,B,60
21,497,1,71,L,65
22,497,2,73,B,71
23,497,2,75,B,73
24,497,5,80,B,75
25,497,6,86,B,80
26,497,2,88,B,86
27,497,5,93,B,88
28,497,2,95,B,93
29,497,2,97,B,95
30,497,3,100,B,97
0,498,6,4,S,0
1,498,5,9,B,4
2,498,6,15,B,9
3,498,5,18,S,15
4,498,6,24,B,18
5,498,6,30,B,24
6,498,1,31,B,30
7,498,1,46,L,31
8,498,2,48,B,46
9,498,5,53,B,48
10,498,4,57,B,53
11,498,4,61,B,57
12,498,1,62,B,61
13,498,6,65,S,62
14,498,3,65,S,65
15,498,2,67,B,65
16,498,1,65,S,67
17,498,3,65,S,65
18,498,2,67,B,65
19,498,2,69,B,67
20,498,4,73,B,69
21,498,4,77,B,73
22,498,2,90,L,77
23,498,4,95,L,90
24,498,1,96,B,95
25,498,5,100,B,96
0,499,1,1,B,0
1,499,5,4,S,1
2,499,4,8,B,4
3,499,3,11,B,8
4,499,4,15,B,11
5,499,6,48,L,15
6,499,3,51,B,48
7,499,1,28,S,51
8,499,1,29,B,28
9,499,5,34,B,29
10,499,1,35,B,34
11,499,1,36,B,35
12,499,6,42,B,36
13,499,1,50,L,42
14,499,1,51,B,50
15,499,4,55,B,51
16,499,4,83,L,55
17,499,5,88,B,83
18,499,2,90,B,88
19,499,1,91,B,90
20,499,3,95,L,91
21,499,5,100,B,95
0,500,5,5,B,0
1,500,4,9,B,5
2,500,2,11,B,9
3,500,6,17,B,11
4,500,1,18,B,17
5,500,5,23,B,18
6,500,4,27,B,23
7,500,2,29,B,27
8,500,3,46,L,29
9,500,6,28,S,46
10,500,3,31,B,28
11,500,2,33,B,31
12,500,1,34,B,33
13,500,2,36,B,34
14,500,4,40,B,36
15,500,4,8,S,40
16,500,3,11,B,8
17,500,2,13,B,11
18,500,3,16,B,13
19,500,1,17,B,16
20,500,6,23,B,17
21,500,6,29,B,23
22,500,2,31,B,29
23,500,1,46,L,31
24,500,6,28,S,46
25,500,2,30,B,28
26,500,2,46,L,30
27,500,6,28,S,46
28,500,5,33,B,28
29,500,6,39,B,33
30,500,5,8,S,39
31,500,6,14,B,8
32,500,4,18,B,14
33,500,4,22,B,18
34,500,4,26,B,22
35,500,5,31,B,26
36,500,5,36,B,31
37,500,6,42,B,36
38,500,6,48,B,42
39,500,4,28,S,48
40,500,5,33,B,28
41,500,6,39,B,33
42,500,1,40,B,39
43,500,4,8,S,40
44,500,4,12,B,8
45,500,6,18,B,12
46,500,4,22,B,18
47,500,1,23,B,22
48,500,2,25,B,23
49,500,5,30,B,25
50,500,6,36,B,30
51,500,6,42,B,36
52,500,2,8,S,42
53,500,1,9,B,8
54,500,1,7,S,9
55,500,3,7,S,7
56,500,4,11,B,7
57,500,6,17,B,11
58,500,4,48,L,17
59,500,5,53,B,48
60,500,2,55,B,53
61,500,5,60,B,55
62,500,1,61,B,60
63,500,4,65,B,61
64,500,2,67,B,65
65,500,5,72,B,67
66,500,1,73,B,72
67,500,6,90,L,73
68,500,5,95,B,90
69,500,5,100,B,95
0,501,3,3,B,0
1,501,3,4,S,3
2,501,4,8,B,4
3,501,5,13,B,8
4,501,6,53,L,13
5,501,3,56,B,53
6,501,3,83,L,56
7,501,3,86,B,83
8,501,1,87,B,86
9,501,3,90,B,87
10,501,2,92,B,90
11,501,5,97,B,92
12,501,6,100,B,97
0,502,3,3,B,0
1,502,2,5,B,3
2,502,3,8,B,5
3,502,2,7,S,8
4,502,5,12,B,7
5,502,6,18,B,12
6,502,4,22,B,18
7,502,5,27,B,22
8,502,4,31,B,27
9,502,6,37,B,31
10,502,1,13,S,37
11,502,1,14,B,13
12,502,5,53,L,14
13,502,5,58,B,53
14,502,2,60,B,58
15,502,5,65,B,60
16,502,4,69,B,65
17,502,2,71,B,69
18,502,5,76,B,71
19,502,5,81,B,76
20,502,1,45,S,81
21,502,1,46,B,45
22,502,4,50,B,46
23,502,4,54,B,50
24,502,4,58,B,54
25,502,2,60,B,58
26,502,2,62,B,60
27,502,4,71,L,62
28,502,3,51,S,71
29,502,5,56,B,51
30,502,2,58,B,56
31,502,1,83,L,58
32,502,3,86,B,83
33,502,5,91,B,86
34,502,3,95,L,91
35,502,2,97,B,95
36,502,4,100,B,97
0,503,1,1,B,0
1,503,6,7,B,1
2,503,2,9,B,7
3,503,4,13,B,9
4,503,3,16,B,13
5,503,1,17,B,16
6,503,5,22,B,17
7,503,3,25,B,22
8,503,4,29,B,25
9,503,6,35,B,29
10,503,1,36,B,35
11,503,5,41,B,36
12,503,1,42,B,41
13,503,3,45,B,42
14,503,2,47,B,45
15,503,5,28,S,47
16,503,4,46,L,28
17,503,3,49,B,46
18,503,6,55,B,49
19,503,6,61,B,55
20,503,5,71,L,61
21,503,1,72,B,71
22,503,5,77,B,72
23,503,4,81,B,77
24,503,5,86,B,81
25,503,3,96,L,86
26,503,4,100,B,96
0,504,5,5,B,0
1,504,4,9,B,5
2,504,6,15,B,9
3,504,5,18,S,15
4,504,3,48,L,18
5,504,1,49,B,48
6,504,5,54,B,49
7,504,4,58,B,54
8,504,3,61,B,58
9,504,4,65,B,61
10,504,2,67,B,65
11,504,5,72,B,67
12,504,5,77,B,72
13,504,2,90,L,77
14,504,5,95,B,90
15,504,6,100,B,95
0,505,5,5,B,0
1,505,3,8,B,5
2,505,3,11,B,8
3,505,2,13,B,11
4,505,1,14,B,13
5,505,4,18,B,14
6,505,5,23,B,18
7,505,3,26,B,23
8,505,1,27,B,26
9,505,1,28,B,27
10,505,5,33,B,28
11,505,5,13,S,33
12,505,1,14,B,13
13,505,2,16,B,14
14,505,1,17,B,16
15,505,4,48,L,17
16,505,3,51,B,48
17,505,2,53,B,51
18,505,4,57,B,53
19,505,4,61,B,57
20,505,3,64,B,61
21,505,4,65,S,64
22,505,6,71,B,65
23,505,6,77,B,71
24,505,6,83,B,77
25,505,6,96,L,83
26,505,5,100,B,96
0,506,1,1,B,0
1,506,1,25,L,1
2,506,1,26,B,25
3,506,1,27,B,26
4,506,6,33,B,27
5,506,1,34,B,33
6,506,1,35,B,34
7,506,4,39,B,35
8,506,6,45,B,39
9,506,6,51,B,45
10,506,3,54,B,51
11,506,3,57,B,54
12,506,5,62,B,57
13,506,6,65,S,62
14,506,2,67,B,65
15,506,6,73,B,67
16,506,5,78,B,73
17,506,5,83,B,78
18,506,2,85,B,83
19,506,5,90,B,85
20,506,1,91,B,90
21,506,1,92,B,91
22,506,3,95,B,92
23,506,6,100,B,95
0,507,2,25,L,0
1,507,6,31,B,25
2,507,1,46,L,31
3,507,2,48,B,46
4,507,4,28,S,48
5,507,4,46,L,28
6,507,3,49,B,46
7,507,3,28,S,49
8,507,2,30,B,28
9,507,6,36,B,30
10,507,6,42,B,36
